Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/11/2014,8,Red,1650,1900,1800,
,03/11/2014,16,Red,1600,1800,1700,
,04/11/2014,12,Red,1600,1800,1725,
,05/11/2014,9,Red,NR,NR,1750,
,06/11/2014,14,Red,1650,1800,1700,
,07/11/2014,12,Red,NR,NR,1740,
,08/11/2014,10,Red,NR,NR,1780,
,10/11/2014,11.5,Red,NR,NR,1750,
,11/11/2014,9,Red,NR,NR,1800,
,12/11/2014,15,Red,NR,NR,1700,
,13/11/2014,18,Red,NR,NR,1650,
,14/11/2014,14,Red,NR,1680,NR,
,17/11/2014,12,Red,NR,NR,1600,
,18/11/2014,18,Red,NR,NR,1550,
,19/11/2014,8.5,Red,NR,NR,1580,
,20/11/2014,12.5,Red,NR,NR,1500,
,21/11/2014,7.5,Red,NR,NR,1560,
,22/11/2014,11,Red,NR,NR,1500,
,24/11/2014,8,Red,NR,NR,1550,
,25/11/2014,6,Red,NR,NR,1580,
,26/11/2014,5,Red,NR,NR,1600,
,27/11/2014,8,Red,NR,NR,1570,
,29/11/2014,9,Red,NR,NR,1550,
Achnera,28/11/2014,27,Red,1600,1680,1640,
Agra,03/11/2014,330,Red,1400,1600,1510,
,04/11/2014,320,Red,1570,1700,1600,
,05/11/2014,280,Red,1650,1800,1720,
,06/11/2014,275, ,NR,NR,NR,
,07/11/2014,270, ,NR,NR,NR,
,08/11/2014,260, ,NR,NR,NR,
,10/11/2014,255, ,NR,NR,NR,
,11/11/2014,240,Red,1700,1850,1790,
,12/11/2014,260,Red,1650,1800,1710,
,13/11/2014,270,Red,1600,1800,1700,
,14/11/2014,290,Red,1600,1850,1680,
,15/11/2014,300,Red,1550,1760,1650,
,17/11/2014,325,Red,1560,1700,1620,
,18/11/2014,340,Red,1450,1700,1600,
,19/11/2014,320,Red,1500,1760,1630,
,20/11/2014,310,Red,1600,1750,1660,
,21/11/2014,320,Red,1600,1700,1670,
,22/11/2014,340,Red,1600,1700,1665,
,25/11/2014,325,Other,1675,1845,1750,
,26/11/2014,300,Red,1800,1900,1850,
,27/11/2014,290,Red,1800,1900,1870,
,28/11/2014,320, ,NR,NR,NR,
,29/11/2014,325,Red,1700,1850,1790,
Ahirora,28/11/2014,6,Other,NR,NR,1825,
Ajuha,03/11/2014,86,Red,NR,NR,1520,
,06/11/2014,54,Red,NR,NR,1520,
,10/11/2014,71,Local,NR,NR,1530,
,13/11/2014,50,Local,NR,NR,1500,
,17/11/2014,73.5,Local,NR,NR,1500,
,20/11/2014,58,Local,NR,NR,1525,
,24/11/2014,48,Local,NR,NR,1520,
,27/11/2014,64.5,Local,NR,NR,1500,
Akbarpur,02/11/2014,25,Other,1820,1870,1840,
,05/11/2014,22,Other,1800,1850,1820,
,07/11/2014,24,Other,1750,1850,1800,
,10/11/2014,24,Other,1800,1850,1820,
,12/11/2014,32,Other,1780,1850,1800,
,14/11/2014,24,Other,1750,1850,1800,
,16/11/2014,35,Other,1700,1800,1750,
,17/11/2014,32,Other,1600,1750,1700,
,19/11/2014,32, ,NR,NR,NR,
,20/11/2014,32,Other,1600,1650,1625,
,21/11/2014,32,Other,1650,1700,1680,
,23/11/2014,34,Other,1550,1650,1600,
,24/11/2014,32,Other,1550,1650,1600,
,25/11/2014,32,Other,1450,1550,1500,
,26/11/2014,35,Other,1400,1500,1450,
,27/11/2014,32,Other,1400,1500,1450,
,28/11/2014,7,Other,1350,1450,1400,
